,receipt_id,company_id,matched_transaction_id,feature_transaction_id,scores
7535,"30,224",30000,"31,090","30,106",0.26246604
7536,"30,224",30000,"31,090","30,127",0.26246604
7537,"30,224",30000,"31,090","30,128",0.26246604
7498,"30,222",30000,"31,337","30,139",0.26246604
7139,"30,189",30000,"30,555","30,127",0.26246604
7497,"30,222",30000,"31,337","30,137",0.26246604
7472,"30,221",30000,"30,842","30,002",0.26246604
7137,"30,189",30000,"30,555","30,105",0.26246604
7467,"30,220",30000,"30,688","30,003",0.26246604
7193,"30,194",30000,"31,110","30,159",0.26246604
7928,"30,255",30000,"30,905","30,897",0.26246604
7468,"30,220",30000,"30,688","30,681",0.26246604
7138,"30,189",30000,"30,555","30,106",0.26246604
7927,"30,255",30000,"30,905","30,896",0.26246604
7926,"30,255",30000,"30,905","30,895",0.26246604
7925,"30,255",30000,"30,905","30,891",0.26246604
7924,"30,255",30000,"30,905","30,887",0.26246604
7473,"30,221",30000,"30,842","30,003",0.26246604
7930,"30,255",30000,"30,905","30,899",0.26246604
7474,"30,221",30000,"30,842","30,829",0.26246604
7920,"30,255",30000,"30,905","30,878",0.26246604
7918,"30,254",30000,"31,502","31,499",0.26246604
7917,"30,254",30000,"31,502","31,498",0.26246604
7916,"30,254",30000,"31,502","31,497",0.26246604
7192,"30,194",30000,"31,110","30,158",0.26246604
7481,"30,222",30000,"31,337","30,002",0.26246604
7915,"30,254",30000,"31,502","31,496",0.26246604
7914,"30,254",30000,"31,502","31,495",0.26246604
7191,"30,194",30000,"31,110","30,139",0.26246604
7929,"30,255",30000,"30,905","30,898",0.26246604
7466,"30,220",30000,"30,688","30,002",0.26246604
7911,"30,253",30000,"30,534","30,532",0.26246604
7951,"30,257",30000,"30,762","30,047",0.26246604
7961,"30,257",30000,"30,762","30,127",0.26246604
7199,"30,195",30000,"30,562","30,559",0.26246604
7960,"30,257",30000,"30,762","30,106",0.26246604
7959,"30,257",30000,"30,762","30,105",0.26246604
7957,"30,257",30000,"30,762","30,096",0.26246604
7956,"30,257",30000,"30,762","30,083",0.26246604
7955,"30,257",30000,"30,762","30,078",0.26246604
7954,"30,257",30000,"30,762","30,077",0.26246604
7953,"30,257",30000,"30,762","30,071",0.26246604
7952,"30,257",30000,"30,762","30,059",0.26246604
7950,"30,257",30000,"30,762","30,037",0.26246604
7195,"30,195",30000,"30,562","30,555",0.26246604
7949,"30,257",30000,"30,762","30,012",0.26246604
7948,"30,257",30000,"30,762","30,003",0.26246604
7947,"30,257",30000,"30,762","30,002",0.26246604
7463,"30,219",30000,"30,249","30,244",0.26246604
7198,"30,195",30000,"30,562","30,558",0.26246604
7938,"30,256",30000,"30,824","30,816",0.26246604
7937,"30,256",30000,"30,824","30,815",0.26246604
7936,"30,256",30000,"30,824","30,814",0.26246604
7197,"30,195",30000,"30,562","30,557",0.26246604
7196,"30,195",30000,"30,562","30,556",0.26246604
7912,"30,253",30000,"30,534","30,533",0.26246604
7910,"30,253",30000,"30,534","30,531",0.26246604
7865,"30,250",30000,"31,002","30,864",0.26246604
7871,"30,250",30000,"31,002","30,993",0.26246604
7487,"30,222",30000,"31,337","30,071",0.26246604
7878,"30,250",30000,"31,002","31,000",0.26246604
7488,"30,222",30000,"31,337","30,077",0.26246604
7877,"30,250",30000,"31,002","30,999",0.26246604
7876,"30,250",30000,"31,002","30,998",0.26246604
7489,"30,222",30000,"31,337","30,078",0.26246604
7875,"30,250",30000,"31,002","30,997",0.26246604
7190,"30,194",30000,"31,110","30,137",0.26246604
7872,"30,250",30000,"31,002","30,994",0.26246604
7490,"30,222",30000,"31,337","30,083",0.26246604
7870,"30,250",30000,"31,002","30,990",0.26246604
7886,"30,252",30000,"30,791","30,002",0.26246604
7869,"30,250",30000,"31,002","30,988",0.26246604
7491,"30,222",30000,"31,337","30,096",0.26246604
7492,"30,222",30000,"31,337","30,104",0.26246604
7493,"30,222",30000,"31,337","30,105",0.26246604
7494,"30,222",30000,"31,337","30,106",0.26246604
7868,"30,250",30000,"31,002","30,868",0.26246604
7495,"30,222",30000,"31,337","30,127",0.26246604
7867,"30,250",30000,"31,002","30,867",0.26246604
7496,"30,222",30000,"31,337","30,128",0.26246604
7866,"30,250",30000,"31,002","30,866",0.26246604
7883,"30,251",30000,"30,355","30,352",0.26246604
7887,"30,252",30000,"30,791","30,003",0.26246604
7909,"30,253",30000,"30,534","30,530",0.26246604
7484,"30,222",30000,"31,337","30,037",0.26246604
7908,"30,253",30000,"30,534","30,529",0.26246604
7482,"30,222",30000,"31,337","30,003",0.26246604
7905,"30,252",30000,"30,791","30,159",0.26246604
7904,"30,252",30000,"30,791","30,158",0.26246604
7903,"30,252",30000,"30,791","30,139",0.26246604
7902,"30,252",30000,"30,791","30,137",0.26246604
7901,"30,252",30000,"30,791","30,128",0.26246604
7483,"30,222",30000,"31,337","30,012",0.26246604
7900,"30,252",30000,"30,791","30,127",0.26246604
7899,"30,252",30000,"30,791","30,106",0.26246604
7898,"30,252",30000,"30,791","30,105",0.26246604
7889,"30,252",30000,"30,791","30,037",0.26246604
7897,"30,252",30000,"30,791","30,104",0.26246604
7896,"30,252",30000,"30,791","30,096",0.26246604
7895,"30,252",30000,"30,791","30,083",0.26246604
7894,"30,252",30000,"30,791","30,078",0.26246604
7893,"30,252",30000,"30,791","30,077",0.26246604
7485,"30,222",30000,"31,337","30,047",0.26246604
7486,"30,222",30000,"31,337","30,059",0.26246604
7892,"30,252",30000,"30,791","30,071",0.26246604
7891,"30,252",30000,"30,791","30,059",0.26246604
7890,"30,252",30000,"30,791","30,047",0.26246604
7787,"30,244",30000,"30,639","30,002",0.26246604
7786,"30,243",30000,"31,107","30,159",0.26246604
7785,"30,243",30000,"31,107","30,158",0.26246604
7666,"30,234",30000,"30,267","30,703",0.26246604
7586,"30,228",30000,"30,466","30,463",0.26246604
7676,"30,235",30000,"30,580","30,576",0.26246604
7675,"30,235",30000,"30,580","30,575",0.26246604
7674,"30,235",30000,"30,580","30,574",0.26246604
7587,"30,228",30000,"30,466","30,464",0.26246604
7673,"30,235",30000,"30,580","30,573",0.26246604
7672,"30,235",30000,"30,580","30,572",0.26246604
7671,"30,235",30000,"30,580","30,571",0.26246604
7670,"30,235",30000,"30,580","30,564",0.26246604
7588,"30,228",30000,"30,466","30,465",0.26246604
7665,"30,234",30000,"30,267","30,702",0.26246604
7681,"30,235",30000,"30,580","31,108",0.26246604
7664,"30,234",30000,"30,267","30,701",0.26246604
7662,"30,234",30000,"30,267","30,697",0.26246604
7591,"30,229",30000,"30,985","30,268",0.26246604
7658,"30,234",30000,"30,267","30,266",0.26246604
7657,"30,234",30000,"30,267","30,263",0.26246604
7656,"30,234",30000,"30,267","30,262",0.26246604
7592,"30,229",30000,"30,985","30,269",0.26246604
7168,"30,192",30000,"30,321","30,315",0.26246604
7651,"30,232",30000,"31,334","30,159",0.26246604
7650,"30,232",30000,"31,334","30,158",0.26246604
7680,"30,235",30000,"30,580","31,107",0.26246604
7682,"30,235",30000,"30,580","31,109",0.26246604
7179,"30,194",30000,"31,110","30,059",0.26246604
7698,"30,236",30000,"30,234","30,071",0.26246604
7707,"30,236",30000,"30,234","30,128",0.26246604
7706,"30,236",30000,"30,234","30,127",0.26246604
7585,"30,228",30000,"30,466","30,462",0.26246604
7705,"30,236",30000,"30,234","30,106",0.26246604
7704,"30,236",30000,"30,234","30,105",0.26246604
7703,"30,236",30000,"30,234","30,104",0.26246604
7702,"30,236",30000,"30,234","30,096",0.26246604
7701,"30,236",30000,"30,234","30,083",0.26246604
7700,"30,236",30000,"30,234","30,078",0.26246604
7699,"30,236",30000,"30,234","30,077",0.26246604
7697,"30,236",30000,"30,234","30,059",0.26246604
7683,"30,235",30000,"30,580","31,110",0.26246604
7696,"30,236",30000,"30,234","30,047",0.26246604
7695,"30,236",30000,"30,234","30,037",0.26246604
7694,"30,236",30000,"30,234","30,012",0.26246604
7693,"30,236",30000,"30,234","30,003",0.26246604
7692,"30,236",30000,"30,234","30,002",0.26246604
7689,"30,235",30000,"30,580","31,116",0.26246604
7688,"30,235",30000,"30,580","31,115",0.26246604
7687,"30,235",30000,"30,580","31,114",0.26246604
7686,"30,235",30000,"30,580","31,113",0.26246604
7685,"30,235",30000,"30,580","31,112",0.26246604
7180,"30,194",30000,"31,110","30,071",0.26246604
7649,"30,232",30000,"31,334","30,139",0.26246604
7709,"30,236",30000,"30,234","30,139",0.26246604
7606,"30,230",30000,"31,042","30,037",0.26246604
7174,"30,194",30000,"31,110","30,002",0.26246604
7624,"30,231",30000,"30,419","30,408",0.26246604
7175,"30,194",30000,"31,110","30,003",0.26246604
7622,"30,230",30000,"31,042","30,159",0.26246604
7176,"30,194",30000,"31,110","30,012",0.26246604
7621,"30,230",30000,"31,042","30,158",0.26246604
7177,"30,194",30000,"31,110","30,037",0.26246604
7620,"30,230",30000,"31,042","30,139",0.26246604
7619,"30,230",30000,"31,042","30,137",0.26246604
7605,"30,230",30000,"31,042","30,012",0.26246604
7178,"30,194",30000,"31,110","30,047",0.26246604
7603,"30,230",30000,"31,042","30,002",0.26246604
7607,"30,230",30000,"31,042","30,047",0.26246604
7618,"30,230",30000,"31,042","30,128",0.26246604
7617,"30,230",30000,"31,042","30,127",0.26246604
7616,"30,230",30000,"31,042","30,106",0.26246604
7615,"30,230",30000,"31,042","30,105",0.26246604
7608,"30,230",30000,"31,042","30,059",0.26246604
7614,"30,230",30000,"31,042","30,104",0.26246604
7613,"30,230",30000,"31,042","30,096",0.26246604
7612,"30,230",30000,"31,042","30,083",0.26246604
7611,"30,230",30000,"31,042","30,078",0.26246604
7604,"30,230",30000,"31,042","30,003",0.26246604
7625,"30,231",30000,"30,419","30,410",0.26246604
7648,"30,232",30000,"31,334","30,137",0.26246604
7637,"30,232",30000,"31,334","30,059",0.26246604
7647,"30,232",30000,"31,334","30,128",0.26246604
7646,"30,232",30000,"31,334","30,127",0.26246604
7645,"30,232",30000,"31,334","30,106",0.26246604
7644,"30,232",30000,"31,334","30,105",0.26246604
7643,"30,232",30000,"31,334","30,104",0.26246604
7642,"30,232",30000,"31,334","30,096",0.26246604
7641,"30,232",30000,"31,334","30,083",0.26246604
7640,"30,232",30000,"31,334","30,078",0.26246604
7639,"30,232",30000,"31,334","30,077",0.26246604
7638,"30,232",30000,"31,334","30,071",0.26246604
7636,"30,232",30000,"31,334","30,047",0.26246604
7630,"30,231",30000,"30,419","30,852",0.26246604
7635,"30,232",30000,"31,334","30,037",0.26246604
7169,"30,192",30000,"30,321","30,316",0.26246604
7595,"30,229",30000,"30,985","30,971",0.26246604
7596,"30,229",30000,"30,985","30,972",0.26246604
7597,"30,229",30000,"30,985","30,977",0.26246604
7171,"30,193",30000,"31,182","31,178",0.26246604
7598,"30,229",30000,"30,985","30,978",0.26246604
7634,"30,232",30000,"31,334","30,012",0.26246604
7633,"30,232",30000,"31,334","30,003",0.26246604
7632,"30,232",30000,"31,334","30,002",0.26246604
7708,"30,236",30000,"30,234","30,137",0.26246604
7584,"30,228",30000,"30,466","30,461",0.26246604
7552,"30,225",30000,"30,581","30,096",0.26246604
7751,"30,241",30000,"30,438","30,077",0.26246604
7555,"30,225",30000,"30,581","30,106",0.26246604
7761,"30,241",30000,"30,438","30,139",0.26246604
7760,"30,241",30000,"30,438","30,137",0.26246604
7759,"30,241",30000,"30,438","30,128",0.26246604
7758,"30,241",30000,"30,438","30,127",0.26246604
7757,"30,241",30000,"30,438","30,106",0.26246604
7755,"30,241",30000,"30,438","30,104",0.26246604
7754,"30,241",30000,"30,438","30,096",0.26246604
7753,"30,241",30000,"30,438","30,083",0.26246604
7752,"30,241",30000,"30,438","30,078",0.26246604
7750,"30,241",30000,"30,438","30,071",0.26246604
7763,"30,241",30000,"30,438","30,159",0.26246604
7749,"30,241",30000,"30,438","30,059",0.26246604
7748,"30,241",30000,"30,438","30,047",0.26246604
7142,"30,189",30000,"30,555","30,139",0.26246604
7747,"30,241",30000,"30,438","30,037",0.26246604
7746,"30,241",30000,"30,438","30,012",0.26246604
7745,"30,241",30000,"30,438","30,003",0.26246604
7744,"30,241",30000,"30,438","30,002",0.26246604
7556,"30,225",30000,"30,581","30,127",0.26246604
7143,"30,189",30000,"30,555","30,158",0.26246604
7557,"30,225",30000,"30,581","30,128",0.26246604
7762,"30,241",30000,"30,438","30,158",0.26246604
7185,"30,194",30000,"31,110","30,104",0.26246604
7558,"30,225",30000,"30,581","30,137",0.26246604
7776,"30,243",30000,"31,107","30,083",0.26246604
7784,"30,243",30000,"31,107","30,139",0.26246604
7783,"30,243",30000,"31,107","30,137",0.26246604
7782,"30,243",30000,"31,107","30,128",0.26246604
7553,"30,225",30000,"30,581","30,104",0.26246604
7554,"30,225",30000,"30,581","30,105",0.26246604
7781,"30,243",30000,"31,107","30,127",0.26246604
7780,"30,243",30000,"31,107","30,106",0.26246604
7779,"30,243",30000,"31,107","30,105",0.26246604
7187,"30,194",30000,"31,110","30,106",0.26246604
7777,"30,243",30000,"31,107","30,096",0.26246604
7775,"30,243",30000,"31,107","30,078",0.26246604
7764,"30,242",30000,"30,359","30,355",0.26246604
7774,"30,243",30000,"31,107","30,077",0.26246604
7773,"30,243",30000,"31,107","30,071",0.26246604
7772,"30,243",30000,"31,107","30,059",0.26246604
7186,"30,194",30000,"31,110","30,105",0.26246604
7771,"30,243",30000,"31,107","30,047",0.26246604
7770,"30,243",30000,"31,107","30,037",0.26246604
7769,"30,243",30000,"31,107","30,012",0.26246604
7768,"30,243",30000,"31,107","30,003",0.26246604
7767,"30,243",30000,"31,107","30,002",0.26246604
7765,"30,242",30000,"30,359","30,356",0.26246604
7144,"30,189",30000,"30,555","30,159",0.26246604
7145,"30,190",30000,"31,357","31,346",0.26246604
7580,"30,227",30000,"30,629","30,626",0.26246604
7164,"30,192",30000,"30,321","30,303",0.26246604
7182,"30,194",30000,"31,110","30,078",0.26246604
7156,"30,191",30000,"30,697","30,688",0.26246604
7723,"30,238",30000,"30,738","30,731",0.26246604
7157,"30,191",30000,"30,697","30,690",0.26246604
7158,"30,191",30000,"30,697","30,691",0.26246604
7722,"30,238",30000,"30,738","30,728",0.26246604
7721,"30,238",30000,"30,738","30,727",0.26246604
7720,"30,238",30000,"30,738","30,726",0.26246604
7162,"30,192",30000,"30,321","30,301",0.26246604
7163,"30,192",30000,"30,321","30,302",0.26246604
7714,"30,237",30000,"31,377","31,375",0.26246604
7725,"30,238",30000,"30,738","30,737",0.26246604
7165,"30,192",30000,"30,321","30,312",0.26246604
7166,"30,192",30000,"30,321","30,313",0.26246604
7577,"30,227",30000,"30,629","30,618",0.26246604
7713,"30,237",30000,"31,377","31,372",0.26246604
7712,"30,237",30000,"31,377","31,371",0.26246604
7579,"30,227",30000,"30,629","30,625",0.26246604
7167,"30,192",30000,"30,321","30,314",0.26246604
7181,"30,194",30000,"31,110","30,077",0.26246604
7711,"30,236",30000,"30,234","30,159",0.26246604
7710,"30,236",30000,"30,234","30,158",0.26246604
7724,"30,238",30000,"30,738","30,732",0.26246604
7569,"30,226",30000,"30,607","30,606",0.26246604
7146,"30,190",30000,"31,357","31,347",0.26246604
7560,"30,225",30000,"30,581","30,158",0.26246604
7147,"30,190",30000,"31,357","31,348",0.26246604
7740,"30,240",30000,"31,370","31,361",0.26246604
7148,"30,190",30000,"31,357","31,349",0.26246604
7739,"30,240",30000,"31,370","31,360",0.26246604
7738,"30,240",30000,"31,370","31,359",0.26246604
7559,"30,225",30000,"30,581","30,139",0.26246604
7735,"30,238",30000,"30,738","31,121",0.26246604
7149,"30,190",30000,"31,357","31,353",0.26246604
7150,"30,190",30000,"31,357","31,354",0.26246604
7732,"30,238",30000,"30,738","31,115",0.26246604
7561,"30,225",30000,"30,581","30,159",0.26246604
7568,"30,226",30000,"30,607","30,605",0.26246604
7562,"30,226",30000,"30,607","30,598",0.26246604
7730,"30,238",30000,"30,738","31,113",0.26246604
7729,"30,238",30000,"30,738","31,112",0.26246604
7564,"30,226",30000,"30,607","30,601",0.26246604
7565,"30,226",30000,"30,607","30,602",0.26246604
7184,"30,194",30000,"31,110","30,096",0.26246604
7728,"30,238",30000,"30,738","31,111",0.26246604
7566,"30,226",30000,"30,607","30,603",0.26246604
7183,"30,194",30000,"31,110","30,083",0.26246604
7567,"30,226",30000,"30,607","30,604",0.26246604
7962,"30,257",30000,"30,762","30,128",0.26246604
7963,"30,257",30000,"30,762","30,137",0.26246604
7964,"30,257",30000,"30,762","30,139",0.26246604
7369,"30,208",30000,"30,870","30,106",0.26246604
8214,"30,274",30000,"30,201","30,078",0.26246604
8213,"30,274",30000,"30,201","30,077",0.26246604
7077,"30,184",30000,"31,119","31,113",0.26246604
8212,"30,274",30000,"30,201","30,071",0.26246604
8211,"30,274",30000,"30,201","30,059",0.26246604
8210,"30,274",30000,"30,201","30,047",0.26246604
8209,"30,274",30000,"30,201","30,037",0.26246604
8208,"30,274",30000,"30,201","30,012",0.26246604
8207,"30,274",30000,"30,201","30,003",0.26246604
8206,"30,274",30000,"30,201","30,002",0.26246604
7078,"30,184",30000,"31,119","31,114",0.26246604
8216,"30,274",30000,"30,201","30,096",0.26246604
8205,"30,273",30000,"31,347","30,159",0.26246604
8204,"30,273",30000,"31,347","30,158",0.26246604
8203,"30,273",30000,"31,347","30,139",0.26246604
8202,"30,273",30000,"31,347","30,137",0.26246604
8201,"30,273",30000,"31,347","30,128",0.26246604
8200,"30,273",30000,"31,347","30,127",0.26246604
8199,"30,273",30000,"31,347","30,106",0.26246604
8198,"30,273",30000,"31,347","30,105",0.26246604
8197,"30,273",30000,"31,347","30,104",0.26246604
8196,"30,273",30000,"31,347","30,096",0.26246604
8215,"30,274",30000,"30,201","30,083",0.26246604
8217,"30,274",30000,"30,201","30,104",0.26246604
7080,"30,184",30000,"31,119","31,116",0.26246604
7074,"30,184",30000,"31,119","31,110",0.26246604
7362,"30,208",30000,"30,870","30,071",0.26246604
8228,"30,275",30000,"30,374","30,366",0.26246604
7363,"30,208",30000,"30,870","30,077",0.26246604
7364,"30,208",30000,"30,870","30,078",0.26246604
7365,"30,208",30000,"30,870","30,083",0.26246604
7366,"30,208",30000,"30,870","30,096",0.26246604
8227,"30,275",30000,"30,374","30,365",0.26246604
7071,"30,184",30000,"31,119","31,107",0.26246604
7072,"30,184",30000,"31,119","31,108",0.26246604
7073,"30,184",30000,"31,119","31,109",0.26246604
7075,"30,184",30000,"31,119","31,111",0.26246604
8218,"30,274",30000,"30,201","30,105",0.26246604
7076,"30,184",30000,"31,119","31,112",0.26246604
8226,"30,275",30000,"30,374","30,359",0.26246604
8225,"30,274",30000,"30,201","30,159",0.26246604
8224,"30,274",30000,"30,201","30,158",0.26246604
8223,"30,274",30000,"30,201","30,139",0.26246604
8222,"30,274",30000,"30,201","30,137",0.26246604
8221,"30,274",30000,"30,201","30,128",0.26246604
8220,"30,274",30000,"30,201","30,127",0.26246604
8219,"30,274",30000,"30,201","30,106",0.26246604
7367,"30,208",30000,"30,870","30,104",0.26246604
7079,"30,184",30000,"31,119","31,115",0.26246604
7370,"30,208",30000,"30,870","30,127",0.26246604
7360,"30,208",30000,"30,870","30,047",0.26246604
7091,"30,186",30000,"31,034","30,059",0.26246604
8179,"30,272",30000,"30,862","30,106",0.26246604
8178,"30,272",30000,"30,862","30,105",0.26246604
7379,"30,209",30000,"30,899","30,887",0.26246604
7380,"30,209",30000,"30,899","30,891",0.26246604
7090,"30,186",30000,"31,034","30,047",0.26246604
8177,"30,272",30000,"30,862","30,104",0.26246604
8176,"30,272",30000,"30,862","30,096",0.26246604
8175,"30,272",30000,"30,862","30,083",0.26246604
8174,"30,272",30000,"30,862","30,078",0.26246604
8173,"30,272",30000,"30,862","30,077",0.26246604
8172,"30,272",30000,"30,862","30,071",0.26246604
7089,"30,186",30000,"31,034","30,037",0.26246604
8171,"30,272",30000,"30,862","30,059",0.26246604
